IRI_KEY,FIPS,NAME,State_Name,REGION,DIVISION,Zip_name,Good_Bad,Zip_key,Zip_lon,Zip_lat,Share_Camp,Share_Other,Share_PL,Share_prog,per_kids18,per_kids9,per_old,per_white,per_black,hhsize,Per_college,per_hh_less20K,median_inc,capita_inc
263939,17031.00,Cook County,Illinois,2.00,3.00,60618 Chicago,Bad,60618,-87.70,41.95,0.449685659,0.107844471,0.14479755,0.297672319,0.25,0.15,0.08,0.59,0.03,2.80,0.23,0.20,41355.00,19012.00
264075,55035.00,Eau Claire County,Wisconsin,2.00,3.00,54701 Eau Claire,Bad,54701,-91.51,44.74,0.63542972,0.073905319,0.14740341,0.143261551,0.21,0.11,0.13,0.96,0.01,2.34,0.34,0.22,40331.00,21376.00
264108,45079.00,Richland County,South Carolina,3.00,5.00,29210 Columbia,Bad,29210,-81.11,34.04,0.647242509,0.046651971,0.1437255,0.16238002,0.20,0.10,0.08,0.51,0.45,2.06,0.35,0.20,36182.00,19646.00
264203,36067.00,Onondaga County,New York,1.00,2.00,13219 Syracuse,Good,13219,-76.22,43.04,0.474109842,0.053008735,0.15281331,0.320068114,0.23,0.12,0.22,0.96,0.01,2.44,0.25,0.19,47427.00,21841.00
264218,40143.00,Tulsa County,Oklahoma,3.00,7.00,74135 Tulsa,Bad,74135,-95.92,36.10,0.596003569,0.062781682,0.105698151,0.235516599,0.18,0.11,0.23,0.82,0.07,2.01,0.30,0.24,37103.00,23871.00
264242,25005.00,Bristol County,Massachusetts,1.00,1.00,02721 Fall River,Good,2721,-71.15,41.67,0.383273649,0.128246332,0.132632513,0.355847506,0.25,0.14,0.17,0.90,0.03,2.38,0.07,0.42,26049.00,15092.00
264267,19153.00,Polk County,Iowa,2.00,4.00,50310 Des Moines,Bad,50310,-93.67,41.63,0.487764263,0.054825384,0.414252076,0.043158277,0.23,0.13,0.14,0.87,0.06,2.30,0.31,0.14,46095.00,23329.00
264269,13121.00,Fulton County,Georgia,3.00,5.00,30305 Atlanta,Bad,30305,-84.39,33.83,0.407868054,0.130996345,0.226709709,0.234425892,0.13,0.08,0.17,0.92,0.04,1.81,0.62,0.17,65642.00,67242.00
264272,51053.00,Dinwiddie County,Virginia,3.00,5.00,23805 Petersburg,Bad,23805,-77.40,37.13,0.590900427,0.081235969,0.127447934,0.20041567,0.23,0.12,0.16,0.41,0.56,2.42,0.21,0.18,42601.00,20877.00
264275,6059.00,Orange County,California,4.00,9.00,92831 Fullerton,Bad,92831,-117.90,33.88,0.518560911,0.134759853,0.171940101,0.174739136,0.21,0.12,0.10,0.65,0.03,2.54,0.32,0.18,45102.00,23428.00
264296,51810.00,Virginia Beach city,Virginia,3.00,5.00,23452 Virginia Beach,Good,23452,-76.09,36.84,0.450231563,0.098232367,0.118028483,0.333507587,0.27,0.15,0.10,0.74,0.18,2.72,0.24,0.12,45984.00,21470.00
264306,6013.00,Contra Costa County,California,4.00,9.00,94553 Martinez,Bad,94553,-122.17,37.98,0.388218172,0.091725644,0.220515503,0.299540681,0.23,0.12,0.10,0.81,0.03,2.43,0.29,0.12,60402.00,28761.00
264320,11001.00,District of Columbia,District of Co,3.00,5.00,20016 Washington,Good,20016,-77.09,38.94,0.336365767,0.076206901,0.08635571,0.501071623,0.13,0.08,0.16,0.84,0.06,1.97,0.72,0.11,80651.00,57519.00
264332,12113.00,Santa Rosa County,Florida,3.00,5.00,32561 Gulf Breeze,Bad,32561,-87.13,30.34,0.633714952,0.117424935,0.080764261,0.168095852,0.23,0.11,0.15,0.96,0.01,2.43,0.35,0.14,54303.00,30185.00
264370,48157.00,Fort Bend County,Texas,3.00,7.00,77479 Sugar Land,Bad,77479,-95.64,29.57,0.54445994,0.11320156,0.081611086,0.260727414,0.34,0.17,0.04,0.65,0.06,3.27,0.53,0.05,96118.00,35268.00
264441,12113.00,Santa Rosa County,Florida,3.00,5.00,32563 Gulf Breeze,Bad,32563,-87.04,30.39,0.661629133,0.037705578,0.157449942,0.143215347,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,50087.00,24523.10
264494,6013.00,Contra Costa County,California,4.00,9.00,94806 San Pablo,Good,94806,-122.34,37.98,0.4475459,0.147779221,0.04562498,0.359049898,0.29,0.16,0.09,0.34,0.23,3.10,0.14,0.21,43649.00,16861.00
264500,6059.00,Orange County,California,4.00,9.00,92629 Dana Point,Bad,92629,-117.71,33.48,0.511161887,0.165486947,0.07515192,0.248199246,0.20,0.11,0.13,0.87,0.01,2.36,0.37,0.11,64622.00,40170.00
264580,41047.00,Marion County,Oregon,4.00,9.00,97305 Salem,Bad,97305,-122.93,45.02,0.445685552,0.063399088,0.266642599,0.224272761,0.28,0.17,0.11,0.76,0.01,2.74,0.15,0.23,36325.00,16898.00
264603,26125.00,Oakland County,Michigan,2.00,3.00,48073 Royal Oak,Bad,48073,-83.16,42.52,0.542582071,0.090997464,0.181447173,0.184973292,0.18,0.10,0.17,0.94,0.02,2.07,0.36,0.14,52384.00,31086.00
264605,4013.00,Maricopa County,Arizona,4.00,8.00,85201 Mesa,Bad,85201,-111.85,33.44,0.564739326,0.086415881,0.146582235,0.202262558,0.27,0.17,0.10,0.73,0.04,2.56,0.16,0.24,35576.00,16016.00
264637,36065.00,Oneida County,New York,1.00,2.00,13323 Clinton,Good,13323,-75.38,43.04,0.585354478,0.039886178,0.049451315,0.325308029,0.21,0.09,0.16,0.97,0.01,2.42,0.32,0.17,46885.00,21158.00
264725,19153.00,Polk County,Iowa,2.00,4.00,50317 Des Moines,Bad,50317,-93.55,41.62,0.889479788,0.062780349,0,0.047739863,0.25,0.14,0.13,0.92,0.02,2.56,0.11,0.20,40316.00,18321.00
264763,17119.00,Madison County,Illinois,2.00,3.00,62040 Granite City,Bad,62040,-90.11,38.73,0.552858004,0.073516886,0.315200495,0.058424615,0.25,0.13,0.15,0.94,0.03,2.48,0.09,0.23,37096.00,17903.00
264807,28149.00,Warren County,Mississippi,3.00,6.00,39180 Vicksburg,Bad,39180,-90.90,32.22,0.588264668,0.055568254,0.279225373,0.076941706,0.28,0.16,0.12,0.57,0.41,2.59,0.21,0.28,36801.00,18233.00
264808,48381.00,Randall County,Texas,3.00,7.00,79109 Amarillo,Bad,79109,-101.89,35.17,0.858105185,0.04100607,0.060442633,0.040446112,0.24,0.13,0.14,0.91,0.02,2.27,0.30,0.22,41290.00,24262.00
264929,39147.00,Seneca County,Ohio,2.00,3.00,44830 Fostoria,Bad,44830,-83.40,41.17,0.516404806,0.030766137,0.403929529,0.048899528,0.27,0.14,0.15,0.90,0.04,2.52,0.09,0.26,33343.00,16630.00
264945,49035.00,Salt Lake County,Utah,4.00,8.00,84128 Salt Lake City,Bad,84128,-112.04,40.70,0.633604049,0.018710319,0.120364888,0.227320744,0.39,0.23,0.03,0.84,0.01,3.77,0.10,0.07,51461.00,14742.00
264960,51770.00,Roanoke city,Virginia,3.00,5.00,24012 Roanoke,Bad,24012,-79.90,37.32,0.676910636,0.038275193,0.208951873,0.075862298,0.21,0.13,0.20,0.82,0.14,2.18,0.14,0.30,31691.00,17542.00
264965,19153.00,Polk County,Iowa,2.00,4.00,50312 Des Moines,Bad,50312,-93.68,41.58,0.601508414,0.098216918,0.075652033,0.224622634,0.21,0.11,0.18,0.90,0.06,2.08,0.46,0.17,45587.00,32287.00
265018,39035.00,Cuyahoga County,Ohio,2.00,3.00,44139 Solon,Bad,44139,-81.44,41.38,0.50245955,0.053926491,0.166138428,0.277475531,0.30,0.15,0.11,0.88,0.06,2.87,0.43,0.08,77600.00,35089.00
265080,26163.00,Wayne County,Michigan,2.00,3.00,48185 Westland,Bad,48185,-83.38,42.34,0.577975667,0.027815059,0.128781883,0.26542739,0.20,0.12,0.16,0.87,0.06,2.15,0.17,0.18,43925.00,23881.00
265118,42029.00,Chester County,Pennsylvania,1.00,2.00,19365 Parkesburg,Bad,19365,-75.93,39.97,0.738191053,0.028587697,0.037437592,0.195783658,0.28,0.15,0.12,0.92,0.06,2.77,0.17,0.15,49392.00,20169.00
265126,34013.00,Essex County,New Jersey,1.00,2.00,07052 West Orange,Good,7052,-74.26,40.79,0.397932546,0.07769432,0.142672556,0.381700578,0.23,0.13,0.17,0.68,0.17,2.65,0.39,0.13,69115.00,34368.00
265140,41047.00,Marion County,Oregon,4.00,9.00,97302 Salem,Bad,97302,-123.07,44.90,0.484567635,0.182786402,0.150032394,0.182613569,0.25,0.13,0.15,0.90,0.01,2.38,0.30,0.19,43496.00,24501.00
265357,9001.00,Fairfield County,Connecticut,1.00,1.00,06810 Danbury,Good,6810,-73.46,41.38,0.334214133,0.072648673,0.133939733,0.459197461,0.21,0.12,0.11,0.71,0.07,2.66,0.21,0.18,46116.00,20834.00
265444,25009.00,Essex County,Massachusetts,1.00,1.00,01845 North Andover,Good,1845,-71.09,42.67,0.418197198,0.149392117,0.087411597,0.344999088,0.25,0.15,0.13,0.94,0.01,2.61,0.44,0.13,72728.00,34335.00
265550,27053.00,Hennepin County,Minnesota,2.00,4.00,55422 Minneapolis,Bad,55422,-93.34,45.01,0.64437116,0.046172993,0.132472108,0.176983739,0.21,0.12,0.18,0.89,0.05,2.29,0.31,0.12,51885.00,27430.00
265557,28149.00,Warren County,Mississippi,3.00,6.00,39180 Vicksburg,Bad,39180,-90.90,32.22,0.683784361,0.015504265,0.264934434,0.035776941,0.28,0.16,0.12,0.57,0.41,2.59,0.21,0.28,36801.00,18233.00
265587,36103.00,Suffolk County,New York,1.00,2.00,11701 Amityville,Good,11701,-73.41,40.69,0.284200389,0.064222267,0.056994818,0.594582525,0.26,0.14,0.14,0.49,0.42,2.88,0.20,0.16,52078.00,21642.00
265601,48439.00,Tarrant County,Texas,3.00,7.00,76133 Fort Worth,Bad,76133,-97.38,32.65,0.568253443,0.047766071,0.270181556,0.11379893,0.26,0.14,0.13,0.71,0.16,2.57,0.26,0.16,46097.00,21863.00
265605,6085.00,Santa Clara County,California,4.00,9.00,95051 Santa Clara,Good,95051,-121.98,37.35,0.476084714,0.134251752,0.079790463,0.309873071,0.21,0.13,0.10,0.55,0.02,2.61,0.40,0.09,73147.00,33478.00
265659,36011.00,Cayuga County,New York,1.00,2.00,13021 Auburn,Bad,13021,-76.56,42.92,0.528699121,0.071680755,0.125559133,0.274060992,0.23,0.12,0.17,0.92,0.05,2.38,0.16,0.28,35640.00,18417.00
265682,26147.00,St. Clair County,Michigan,2.00,3.00,48060 Port Huron,Bad,48060,-82.46,42.98,0.688913933,0.037916035,0.119176449,0.153993583,0.27,0.15,0.14,0.88,0.07,2.46,0.10,0.29,33336.00,17983.00
265685,6065.00,Riverside County,California,4.00,9.00,92506 Riverside,Bad,92506,-117.36,33.93,0.580618783,0.124464914,0.106187911,0.188728391,0.27,0.13,0.12,0.76,0.06,2.78,0.30,0.12,62357.00,29027.00
265695,51760.00,Richmond city,Virginia,3.00,5.00,23221 Richmond,Good,23221,-77.49,37.55,0.433794683,0.157318134,0.10584927,0.303037913,0.12,0.08,0.13,0.83,0.13,1.80,0.59,0.20,39943.00,35501.00
265775,37001.00,Alamance County,North Carolina,3.00,5.00,27215 Burlington,Bad,27215,-79.49,36.03,0.687772865,0.027792832,0.15336566,0.131068643,0.22,0.12,0.18,0.83,0.11,2.30,0.26,0.20,41858.00,23747.00
265926,6073.00,San Diego County,California,4.00,9.00,92111 San Diego,Bad,92111,-117.17,32.81,0.71189569,0.050911465,0.103256904,0.133935941,0.24,0.14,0.13,0.60,0.05,2.69,0.23,0.20,42774.00,20373.00
265932,48439.00,Tarrant County,Texas,3.00,7.00,76109 Fort Worth,Bad,76109,-97.38,32.70,0.683915307,0.045197849,0.182160127,0.088726718,0.16,0.10,0.15,0.91,0.03,2.05,0.54,0.19,49649.00,35805.00
266082,42089.00,Monroe County,Pennsylvania,1.00,2.00,18301 East Stroudsburg,Bad,18301,-75.20,41.03,0.46237539,0.052862359,0.193274428,0.291487824,0.26,0.14,0.11,0.85,0.08,2.74,0.21,0.18,47638.00,19650.00
266100,13067.00,Cobb County,Georgia,3.00,5.00,30064 Marietta,Bad,30064,-84.62,33.94,0.585907224,0.069186942,0.207972125,0.136933709,0.28,0.15,0.09,0.80,0.15,2.74,0.40,0.10,67586.00,30115.00
266104,48113.00,Dallas County,Texas,3.00,7.00,75150 Mesquite,Bad,75150,-96.63,32.82,0.584116823,0.027614003,0.301989897,0.086279276,0.28,0.14,0.08,0.77,0.10,2.62,0.19,0.14,46470.00,21444.00
266117,45019.00,Charleston County,South Carolina,3.00,5.00,29405 North Charleston,Bad,29405,-79.98,32.85,0.625938275,0.035197059,0.290595193,0.048269472,0.27,0.14,0.13,0.29,0.68,2.50,0.09,0.45,23200.00,12074.00
266131,18105.00,Monroe County,Indiana,2.00,3.00,47404 Bloomington,Bad,47404,-86.60,39.22,0.749714995,0.039383556,0.145096069,0.065805381,0.22,0.12,0.10,0.92,0.04,2.33,0.27,0.31,31070.00,17613.00
266235,48113.00,Dallas County,Texas,3.00,7.00,75062 Irving,Bad,75062,-96.96,32.85,0.56553706,0.04042336,0.27560482,0.118434761,0.24,0.14,0.09,0.68,0.10,2.55,0.25,0.14,45085.00,23655.00
266239,40143.00,Tulsa County,Oklahoma,3.00,7.00,74011 Broken Arrow,Bad,74011,-95.81,35.98,0.672272605,0.046490437,0.089875507,0.191361451,0.31,0.16,0.08,0.88,0.03,2.85,0.27,0.11,55725.00,22826.00
266249,6067.00,Sacramento County,California,4.00,9.00,95827 Sacramento,Bad,95827,-121.33,38.55,0.493996638,0.155109264,0.12019632,0.230697779,0.27,0.14,0.10,0.63,0.13,2.66,0.20,0.18,42910.00,20317.00
266316,48113.00,Dallas County,Texas,3.00,7.00,75062 Irving,Bad,75062,-96.96,32.85,0.57384073,0.089613051,0.125605904,0.210940315,0.24,0.14,0.09,0.68,0.10,2.55,0.25,0.14,45085.00,23655.00
266349,17031.00,Cook County,Illinois,2.00,3.00,60613 Chicago,Good,60613,-87.66,41.95,0.37060953,0.231334784,0.023198706,0.374856981,0.10,0.06,0.09,0.77,0.09,1.71,0.62,0.18,48381.00,38034.00
266359,6013.00,Contra Costa County,California,4.00,9.00,94509 Antioch,Good,94509,-121.82,37.99,0.516265182,0.113811512,0.047739676,0.322183629,0.32,0.18,0.07,0.65,0.10,3.07,0.17,0.13,60375.00,22140.00
266481,26099.00,Macomb County,Michigan,2.00,3.00,48312 Sterling Heights,Bad,48312,-83.01,42.56,0.650575148,0.043311184,0.131526673,0.174586994,0.21,0.11,0.17,0.92,0.02,2.42,0.17,0.14,54097.00,25076.00
266596,25003.00,Berkshire County,Massachusetts,1.00,1.00,01201 Pittsfield,Good,1201,-73.29,42.46,0.428748315,0.080502037,0.158806056,0.331943593,0.23,0.13,0.18,0.93,0.04,2.27,0.18,0.26,36448.00,20857.00
266628,49035.00,Salt Lake County,Utah,4.00,8.00,84111 Salt Lake City,Bad,84111,-111.88,40.76,0.516926999,0.042353631,0.150621872,0.290097498,0.18,0.12,0.12,0.75,0.03,1.92,0.24,0.46,22219.00,16537.00
266729,18035.00,Delaware County,Indiana,2.00,3.00,47302 Muncie,Bad,47302,-85.37,40.13,0.806928313,0.011307386,0.147861793,0.033902508,0.26,0.15,0.14,0.88,0.10,2.38,0.09,0.34,28919.00,16172.00
266793,51013.00,Arlington County,Virginia,3.00,5.00,22207 Arlington,Good,22207,-77.12,38.91,0.373584435,0.112314342,0.110186579,0.403914645,0.22,0.13,0.14,0.85,0.05,2.51,0.66,0.06,100390.00,49119.00
266821,29095.00,Jackson County,Missouri,2.00,4.00,64124 Kansas City,Bad,64124,-94.54,39.11,0.579259848,0.045040151,0.31404305,0.061656952,0.30,0.17,0.09,0.50,0.16,2.79,0.08,0.40,25029.00,11327.00
266824,34003.00,Bergen County,New Jersey,1.00,2.00,07642 Hillsdale,Good,7642,-74.04,41.01,0.363395491,0.10098101,0.033582508,0.502040991,0.26,0.15,0.15,0.92,0.01,2.87,0.44,0.08,82904.00,34651.00
266868,37063.00,Durham County,North Carolina,3.00,5.00,27703 Durham,Bad,27703,-78.80,35.96,0.691895599,0.03286245,0.179687601,0.095554351,0.28,0.17,0.08,0.41,0.51,2.71,0.23,0.22,41435.00,18764.00
266910,18097.00,Marion County,Indiana,2.00,3.00,46201 Indianapolis,Bad,46201,-86.11,39.77,0.782805161,0.044207658,0.13794088,0.035046302,0.29,0.17,0.09,0.73,0.19,2.56,0.08,0.35,27723.00,13053.00
266912,36055.00,Monroe County,New York,1.00,2.00,14615 Rochester,Good,14615,-77.65,43.21,0.462862848,0.032044232,0.184828378,0.320264541,0.24,0.14,0.13,0.80,0.12,2.30,0.16,0.23,36580.00,21682.00
266926,41047.00,Marion County,Oregon,4.00,9.00,97301 Salem,Bad,97301,-123.00,44.95,0.492839257,0.158770296,0.194268112,0.154122335,0.24,0.14,0.12,0.81,0.02,2.59,0.17,0.24,36402.00,15977.00
266965,34003.00,Bergen County,New Jersey,1.00,2.00,07057 Wallington,Good,7057,-74.11,40.85,0.420090781,0.054272495,0.089092316,0.436544408,0.18,0.10,0.15,0.88,0.03,2.44,0.15,0.17,45656.00,24431.00
267042,6073.00,San Diego County,California,4.00,9.00,92107 San Diego,Bad,92107,-117.24,32.74,0.56978982,0.067183185,0.101090116,0.261936879,0.14,0.08,0.11,0.88,0.02,1.98,0.44,0.19,42660.00,28430.00
267071,37081.00,Guilford County,North Carolina,3.00,5.00,27410 Greensboro,Bad,27410,-79.89,36.12,0.663678906,0.037991439,0.181851738,0.116477917,0.22,0.12,0.14,0.86,0.09,2.27,0.50,0.10,60353.00,33159.00
267136,6059.00,Orange County,California,4.00,9.00,92627 Costa Mesa,Bad,92627,-117.92,33.65,0.43291924,0.240808973,0.064127968,0.262143818,0.25,0.16,0.07,0.68,0.01,2.77,0.22,0.17,46138.00,21258.00
267141,25027.00,Worcester County,Massachusetts,1.00,1.00,01545 Shrewsbury,Good,1545,-71.72,42.28,0.411015677,0.082540266,0.121410225,0.385033832,0.26,0.16,0.14,0.89,0.01,2.54,0.40,0.14,64175.00,31567.00
267192,26163.00,Wayne County,Michigan,2.00,3.00,48150 Livonia,Bad,48150,-83.37,42.37,0.747821706,0.051016426,0.004641544,0.196520325,0.24,0.13,0.16,0.96,0.01,2.52,0.22,0.11,59015.00,26479.00
267235,48201.00,Harris County,Texas,3.00,7.00,77006 Houston,Bad,77006,-95.39,29.74,0.521634434,0.125451329,0.093232355,0.259681883,0.10,0.06,0.05,0.80,0.04,1.63,0.56,0.21,41746.00,38229.00
267356,6073.00,San Diego County,California,4.00,9.00,92056 Oceanside,Bad,92056,-117.29,33.20,0.625777083,0.124565687,0.086386528,0.163270702,0.26,0.14,0.17,0.74,0.05,2.69,0.22,0.13,53676.00,23675.00
267393,37063.00,Durham County,North Carolina,3.00,5.00,27705 Durham,Good,27705,-78.98,36.03,0.519443198,0.075051629,0.09996939,0.305535783,0.18,0.10,0.13,0.67,0.20,2.16,0.45,0.24,38470.00,24619.00
267403,6059.00,Orange County,California,4.00,9.00,92606 Irvine,Bad,92606,-117.81,33.70,0.47202018,0.171508476,0.103618008,0.252853336,0.25,0.15,0.05,0.50,0.02,2.65,0.51,0.12,71155.00,30601.00
267410,6037.00,Los Angeles County,California,4.00,9.00,90232 Culver City,Bad,90232,-118.39,34.02,0.402171266,0.236412806,0.105238056,0.256177873,0.22,0.12,0.11,0.57,0.09,2.36,0.34,0.18,46121.00,25720.00
267466,6065.00,Riverside County,California,4.00,9.00,92505 Riverside,Bad,92505,-117.50,33.93,0.607247996,0.109282718,0.111688446,0.17178084,0.32,0.18,0.08,0.57,0.06,3.25,0.13,0.17,41756.00,15798.00
267475,53053.00,Pierce County,Washington,4.00,9.00,98466 Tacoma,Bad,98466,-122.54,47.23,0.46720836,0.054858911,0.213777834,0.264154895,0.24,0.12,0.15,0.80,0.08,2.32,0.30,0.16,47286.00,25502.00
267479,26099.00,Macomb County,Michigan,2.00,3.00,48310 Sterling Heights,Bad,48310,-83.07,42.56,0.576848133,0.063732032,0.220618172,0.138801663,0.24,0.13,0.10,0.86,0.01,2.85,0.20,0.12,61047.00,23833.00
267552,6061.00,Placer County,California,4.00,9.00,95603 Auburn,Bad,95603,-121.08,38.92,0.546474555,0.120785613,0.079008893,0.253730939,0.23,0.12,0.18,0.93,0.00,2.37,0.21,0.18,48520.00,25172.00
267597,49035.00,Salt Lake County,Utah,4.00,8.00,84129 Salt Lake City,Bad,84129,-111.96,40.65,0.629357843,0.020277144,0.110182763,0.24018225,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,50211.24,24594.61
267651,48113.00,Dallas County,Texas,3.00,7.00,75080 Richardson,Bad,75080,-96.74,32.97,0.572959698,0.092178034,0.124957219,0.209905048,0.23,0.13,0.13,0.80,0.05,2.49,0.41,0.12,55973.00,27612.00
267690,34015.00,Gloucester County,New Jersey,1.00,2.00,08080 Sewell,Good,8080,-75.12,39.76,0.406309681,0.059544765,0.049699781,0.484445772,0.31,0.15,0.07,0.90,0.05,3.08,0.28,0.07,70418.00,26109.00
267699,36037.00,Genesee County,New York,1.00,2.00,14020 Batavia,Bad,14020,-78.22,43.00,0.490663865,0.06793347,0.150355448,0.291047217,0.24,0.13,0.18,0.92,0.04,2.40,0.16,0.26,35112.00,18350.00
267729,24031.00,Montgomery County,Maryland,3.00,5.00,20906 Silver Spring,Good,20906,-77.06,39.09,0.28216998,0.105937976,0.097495039,0.514397005,0.22,0.13,0.18,0.52,0.23,2.56,0.33,0.13,55562.00,26357.00
267766,53053.00,Pierce County,Washington,4.00,9.00,98466 Tacoma,Bad,98466,-122.54,47.23,0.576329302,0.059574468,0.136374782,0.227721447,0.24,0.12,0.15,0.80,0.08,2.32,0.30,0.16,47286.00,25502.00
267993,40143.00,Tulsa County,Oklahoma,3.00,7.00,74105 Tulsa,Bad,74105,-95.96,36.10,0.680011971,0.063626755,0.083980607,0.172380667,0.21,0.12,0.16,0.81,0.08,2.03,0.37,0.23,36837.00,28412.00
268029,36067.00,Onondaga County,New York,1.00,2.00,13090 Liverpool,Bad,13090,-76.21,43.15,0.505670788,0.053888388,0.14078673,0.299654094,0.29,0.16,0.07,0.91,0.04,2.68,0.29,0.11,52828.00,22790.00
268052,51191.00,Washington County,Virginia,3.00,5.00,24210 Abingdon,Bad,24210,-82.03,36.77,0.645800956,0.04805863,0.20692526,0.099215153,0.19,0.10,0.18,0.97,0.02,2.22,0.20,0.31,30836.00,19662.00
268072,6017.00,El Dorado County,California,4.00,9.00,95667 Placerville,Bad,95667,-120.79,38.73,0.565766834,0.114917048,0.094397959,0.224918159,0.24,0.11,0.17,0.92,0.00,2.51,0.21,0.19,47707.00,22966.00
268112,1073.00,Jefferson County,Alabama,3.00,6.00,35005 Adamsville,Bad,35005,-86.99,33.59,0.74719997,0.038759217,0.17062217,0.043418643,0.23,0.12,0.15,0.80,0.18,2.58,0.11,0.16,41878.00,18390.00
268307,9003.00,Hartford County,Connecticut,1.00,1.00,06082 Enfield,Good,6082,-72.55,41.98,0.324216032,0.112358092,0.099869088,0.463556788,0.23,0.12,0.14,0.90,0.06,2.53,0.18,0.13,52810.00,21967.00
268331,24021.00,Frederick County,Maryland,3.00,5.00,21716 Brunswick,Bad,21716,-77.63,39.32,0.573347334,0.032959854,0.10727577,0.286417042,0.27,0.14,0.11,0.92,0.05,2.62,0.11,0.18,46711.00,20727.00
268335,36103.00,Suffolk County,New York,1.00,2.00,11725 Commack,Good,11725,-73.28,40.84,0.332844283,0.099541674,0.053737882,0.513876161,0.27,0.16,0.14,0.94,0.01,3.05,0.34,0.07,82132.00,29883.00
268401,24013.00,Carroll County,Maryland,3.00,5.00,21157 Westminster,Good,21157,-76.98,39.55,0.467964151,0.058385871,0.111998991,0.361650988,0.24,0.13,0.13,0.95,0.03,2.61,0.24,0.15,52407.00,22871.00
268463,40143.00,Tulsa County,Oklahoma,3.00,7.00,74063 Sand Springs,Bad,74063,-96.19,36.15,0.88902423,0.033895423,0.037120299,0.039960048,0.27,0.14,0.12,0.85,0.02,2.63,0.14,0.20,40347.00,18255.00
268492,25017.00,Middlesex County,Massachusetts,1.00,1.00,02143 Somerville,Good,2143,-71.10,42.38,0.372122943,0.14535215,0.133137931,0.349386976,0.12,0.07,0.11,0.78,0.05,2.23,0.43,0.22,45095.00,25122.00
268514,45033.00,Dillon County,South Carolina,3.00,5.00,29536 Dillon,Bad,29536,-79.38,34.42,0.618533454,0.012439519,0.343257441,0.025769586,0.30,0.16,0.11,0.48,0.48,2.71,0.10,0.40,26136.00,13039.00
268591,6037.00,Los Angeles County,California,4.00,9.00,90712 Lakewood,Bad,90712,-118.15,33.85,0.511380991,0.08895739,0.145870859,0.253790759,0.27,0.15,0.13,0.65,0.08,2.82,0.19,0.14,59347.00,23609.00
268634,6017.00,El Dorado County,California,4.00,9.00,96150 South Lake Tahoe,Good,96150,-120.04,38.88,0.430296727,0.162730362,0.059380031,0.347592879,0.25,0.14,0.08,0.81,0.01,2.52,0.21,0.19,40076.00,20361.00
268904,17031.00,Cook County,Illinois,2.00,3.00,60630 Chicago,Bad,60630,-87.76,41.97,0.566339801,0.09035105,0.131313761,0.211995389,0.21,0.12,0.16,0.82,0.01,2.54,0.22,0.18,47905.00,23021.00
268994,49035.00,Salt Lake County,Utah,4.00,8.00,84103 Salt Lake City,Bad,84103,-111.87,40.79,0.58575003,0.16568843,0.124916826,0.123644714,0.17,0.10,0.12,0.90,0.01,2.07,0.48,0.25,37883.00,30303.00
269039,4013.00,Maricopa County,Arizona,4.00,8.00,85032 Phoenix,Bad,85032,-112.00,33.63,0.517315048,0.05752803,0.227640095,0.197516826,0.26,0.15,0.09,0.84,0.02,2.59,0.22,0.16,43406.00,20559.00
269230,22051.00,Jefferson Parish,Louisiana,3.00,7.00,70065 Kenner,Bad,70065,-90.25,30.03,0.686598737,0.06316097,0.162977006,0.087263287,0.26,0.14,0.08,0.75,0.14,2.71,0.21,0.17,45599.00,22042.00
269242,6065.00,Riverside County,California,4.00,9.00,92563 Murrieta,Bad,92563,-117.15,33.58,0.530161927,0.164460385,0.125965664,0.179412023,0.31,0.17,0.13,0.77,0.04,3.00,0.14,0.14,52208.00,19931.00
269307,34003.00,Bergen County,New Jersey,1.00,2.00,07601 Hackensack,Good,7601,-74.05,40.89,0.344113806,0.072957957,0.121021858,0.461906379,0.18,0.11,0.12,0.53,0.25,2.26,0.28,0.17,49316.00,26856.00
269342,20091.00,Johnson County,Kansas,2.00,4.00,66208 Prairie Village,Bad,66208,-94.63,39.00,0.627985553,0.110899147,0.047005468,0.214109832,0.23,0.12,0.18,0.97,0.01,2.28,0.56,0.08,61951.00,42504.00
269553,6061.00,Placer County,California,4.00,9.00,95746 Granite Bay,Bad,95746,-121.17,38.75,0.561533897,0.160160749,0.170948804,0.10735655,0.32,0.16,0.08,0.91,0.01,3.03,0.42,0.06,100986.00,45131.00
269759,9009.00,New Haven County,Connecticut,1.00,1.00,06705 Waterbury,Good,6705,-72.99,41.55,0.323841566,0.080136391,0.109269787,0.486752256,0.23,0.14,0.16,0.78,0.11,2.33,0.14,0.25,37333.00,18689.00
269805,37119.00,Mecklenburg County,North Carolina,3.00,5.00,28226 Charlotte,Good,28226,-80.82,35.11,0.512675462,0.080959683,0.104163541,0.302201315,0.24,0.13,0.11,0.89,0.05,2.43,0.48,0.07,68636.00,41248.00
269819,39093.00,Lorain County,Ohio,2.00,3.00,44054 Sheffield Lake,Bad,44054,-82.09,41.46,0.650613906,0.028041925,0.261455721,0.059888448,0.27,0.14,0.10,0.95,0.02,2.70,0.17,0.11,52589.00,21552.00
